fecha,precio_fob_usd_kg,region,provincia,rendimiento_kg_ha,porcentaje_vendido,tipo_conduccion_cultivo,margen_exportador_soles_kg
2024-01-01,2.170147441895754,HUANCAVELICA,HUAYTARA,3936.2745098039213,0.9863013698630136,Asociado,7.982386655552415
2024-03-01,2.075976331189748,HUANCAVELICA,HUAYTARA,4000.0,1.0,Homogeneo,7.470577908628222
2024-09-01,1.8622038077700518,HUANCAVELICA,TAYACAJA,15797.546012269939,0.9514563106796117,Homogeneo,6.607050686904684
2024-04-01,1.740156197098132,HUANCAVELICA,TAYACAJA,12195.121951219513,0.9444444444444444,Homogeneo,6.025585739117996
2024-04-01,1.740156197098132,HUANCAVELICA,TAYACAJA,15200.0,0.9736842105263158,Homogeneo,5.894006791749574
2024-04-01,1.740156197098132,HUANCAVELICA,TAYACAJA,11336.982017200939,0.9648275862068966,Homogeneo,6.353171946014547
2024-03-01,2.075976331189748,HUANCAVELICA,TAYACAJA,9166.666666666666,0.9545454545454546,Homogeneo,6.694002151052464
2024-04-01,1.740156197098132,ICA,ICA,12337.5,0.9726443768996961,Homogeneo,6.234805597274024
2024-02-01,1.8263987009158644,ICA,ICA,12040.0,0.9966777408637874,Asociado,6.686204430760073
2024-04-01,1.740156197098132,ICA,ICA,22988.505747126437,1.0,Homogeneo,6.400322102754359
2024-04-01,1.740156197098132,ICA,CHINCHA,2857.1428571428573,1.0,Homogeneo,5.425585739117995
2024-03-01,2.075976331189748,ICA,CHINCHA,7750.0,1.0,Homogeneo,7.5462015645422005
2024-05-01,1.7771443824580146,ICA,CHINCHA,14239.320509617786,0.9824561403508771,Homogeneo,6.253765118428081
2024-05-01,1.7771443824580146,ICA,CHINCHA,4504.504504504504,1.0,Homogeneo,5.970541434217555
2024-06-01,1.9899608293594109,ICA,CHINCHA,11666.666666666666,1.0,Homogeneo,6.976638824383505
2024-03-01,2.075976331189748,ICA,CHINCHA,6400.0,1.0,Homogeneo,6.803661241961555
2024-03-01,2.075976331189748,ICA,CHINCHA,16000.0,1.0,Homogeneo,7.312411241961555
2024-04-01,1.740156197098132,ICA,CHINCHA,7285.714285714286,0.8823529411764706,Homogeneo,5.566762209706231
2024-05-01,1.7771443824580146,ICA,CHINCHA,12935.779816513761,0.9929078014184397,Homogeneo,6.400461646983512
2024-05-01,1.7771443824580146,ICA,CHINCHA,3271.5376226826606,0.8333333333333334,Homogeneo,6.2976247675508885
2024-05-01,1.7771443824580146,ICA,CHINCHA,7880.133185349611,1.0,Homogeneo,6.045981575062625
2024-02-01,1.8263987009158644,ICA,CHINCHA,7291.666666666667,0.9285714285714286,Homogeneo,6.543280842720206
2024-04-01,1.740156197098132,ICA,CHINCHA,7677.067855373947,0.9919354838709677,Homogeneo,5.893327674601867
2024-04-01,1.740156197098132,ICA,CHINCHA,21045.538689374305,0.9974667511082964,Asociado,6.200731752769393
2024-03-01,2.075976331189748,ICA,CHINCHA,20061.5763546798,0.994475138121547,Homogeneo,7.475917994570517
2024-04-01,1.740156197098132,ICA,CHINCHA,7100.0,0.9859154929577465,Homogeneo,5.722768837709545
2024-02-01,1.8263987009158644,ICA,NASCA,16453.995970449967,1.0,Homogeneo,6.548995128434492
2024-04-01,1.740156197098132,ICA,NASCA,2012.5223613595704,0.9777777777777777,Homogeneo,2.9033635168957734
2024-02-01,1.8263987009158644,ICA,NASCA,5000.0,1.0,Disperso,5.402328461767825
2024-03-01,2.075976331189748,ICA,NASCA,14444.444444444443,1.0,Homogeneo,7.374680472730786
2024-03-01,2.075976331189748,ICA,NASCA,9411.764705882353,0.9875,Homogeneo,7.159911241961555
2024-03-01,2.075976331189748,ICA,PISCO,7322.536181943487,0.9882352941176471,Homogeneo,6.7660877125497905
2024-03-01,2.075976331189748,ICA,PISCO,10658.43621399177,0.9806949806949807,Homogeneo,7.196108153158466
2024-04-01,1.740156197098132,ICA,PISCO,2000.0,1.0,Homogeneo,3.9005857391179957
2024-04-01,1.740156197098132,ICA,PISCO,6646.971935007385,1.0,Homogeneo,5.381141294673551
2024-05-01,1.7771443824580146,ICA,PISCO,2495.9216965742253,0.9803921568627451,Homogeneo,5.68389927735481
2024-03-01,2.075976331189748,ICA,PISCO,6681.5144766147,1.0,Homogeneo,7.026577908628221
2024-04-01,1.740156197098132,ICA,PISCO,5546.995377503852,0.9722222222222222,Vergel,4.025585739117996
2024-04-01,1.740156197098132,ICA,PISCO,11683.680805176133,1.0,Homogeneo,5.748758271729367
2024-04-01,1.740156197098132,ICA,PISCO,14005.60224089636,1.0,Homogeneo,6.137285739117996
2024-04-01,1.740156197098132,ICA,PISCO,7821.229050279329,1.0,Vergel,5.882728596260852
2024-04-01,1.740156197098132,ICA,PISCO,13071.70542635659,0.9859154929577465,Homogeneo,6.117876324736972
2024-04-01,1.740156197098132,ICA,PISCO,8586.76207513417,1.0,Homogeneo,5.238085739117995
2024-03-01,2.075976331189748,ICA,PISCO,9218.054672600127,0.9862068965517241,Homogeneo,7.450428483340866
2024-05-01,1.7771443824580146,ICA,PISCO,3000.0,1.0,Homogeneo,4.647624767550888
2024-05-01,1.7771443824580146,ICA,PISCO,5999.253824151225,0.9950248756218906,Homogeneo,6.232284800718384
2024-04-01,1.740156197098132,ICA,PISCO,2564.102564102564,1.0,Homogeneo,4.725585739117996
2024-04-01,1.740156197098132,ICA,PISCO,2150.537634408602,1.0,Homogeneo,3.6505857391179957
2024-05-01,1.7771443824580146,ICA,PISCO,4505.494505494506,1.0,Homogeneo,4.913071922022433
2024-02-01,1.8263987009158644,ICA,PISCO,20000.0,1.0,Homogeneo,6.565661795101159
2024-04-01,1.740156197098132,ICA,PISCO,8000.0,1.0,Homogeneo,5.788085739117996
2024-07-01,1.9965849428115887,JUNIN,HUANCAYO,7000.0,0.8571428571428571,Homogeneo,7.302907821257744
2024-07-01,1.9965849428115887,JUNIN,HUANCAYO,7700.42194092827,0.6986301369863014,Homogeneo,6.802262028694143
2024-08-01,2.1441309948588154,JUNIN,HUANCAYO,10400.0,0.9615384615384616,Homogeneo,7.93952969225902
2024-09-01,1.8622038077700518,JUNIN,HUANCAYO,9714.285714285714,0.9411764705882353,Disperso,6.862676043843577
2024-08-01,2.1441309948588154,JUNIN,HUANCAYO,11692.307692307693,0.9780701754385965,Homogeneo,7.969438599141611
2024-02-01,1.8263987009158644,JUNIN,HUANCAYO,5440.0,0.8455882352941176,Homogeneo,6.6059395728789365
2024-06-01,1.9899608293594109,JUNIN,CONCEPCION,12420.0,0.9017713365539453,Homogeneo,7.177328955508418
2024-04-01,1.740156197098132,JUNIN,CONCEPCION,8171.428571428572,0.8111888111888111,Homogeneo,6.18992140345366
2024-03-01,2.075976331189748,JUNIN,CONCEPCION,7600.0,0.7894736842105263,Homogeneo,7.56780597880366
2024-06-01,1.9899608293594109,JUNIN,CONCEPCION,8000.0,0.7,Homogeneo,7.212353110097791
2024-05-01,1.7771443824580146,JUNIN,CONCEPCION,7600.0,0.868421052631579,Homogeneo,6.473501960533344
2024-07-01,1.9965849428115887,JUNIN,CONCEPCION,13253.333333333334,0.9859154929577465,Homogeneo,6.922606010392553
2024-06-01,1.9899608293594109,JUNIN,CONCEPCION,14560.0,0.989010989010989,Homogeneo,7.157202011196691
2024-05-01,1.7771443824580146,JUNIN,CHANCHAMAYO,17500.0,0.8571428571428571,Homogeneo,6.5700057199318405
2024-05-01,1.7771443824580146,JUNIN,CHANCHAMAYO,8181.818181818181,0.8777777777777778,Homogeneo,6.464291434217555
2024-03-01,2.075976331189748,JUNIN,JAUJA,10200.0,0.9803921568627451,Homogeneo,7.598636732157633
2024-03-01,2.075976331189748,JUNIN,JAUJA,7700.0,0.9011688311688312,Homogeneo,7.732963190013503
2024-03-01,2.075976331189748,JUNIN,JAUJA,2880.0,0.8888888888888888,Homogeneo,6.048800130850443
2024-04-01,1.740156197098132,JUNIN,JAUJA,24000.0,0.9833333333333333,Homogeneo,6.467252405784662
2024-04-01,1.740156197098132,LA LIBERTAD,TRUJILLO,9840.09840098401,0.9,Homogeneo,6.500585739117995
2024-04-01,1.740156197098132,LA LIBERTAD,ASCOPE,3800.0,0.5263157894736842,Homogeneo,5.736112054907469
2024-03-01,2.075976331189748,LA LIBERTAD,CHEPEN,13540.734109221128,0.9917355371900827,Homogeneo,7.408051737829323
2024-03-01,2.075976331189748,LA LIBERTAD,CHEPEN,4666.666666666667,0.5571428571428572,Homogeneo,7.079196956247269
2024-08-01,2.1441309948588154,LA LIBERTAD,SANCHEZ CARRION,12593.068035943517,0.9989806320081549,Homogeneo,7.683712433574789
2024-03-01,2.075976331189748,LA LIBERTAD,VIRU,9878.327912299723,0.9878048780487805,Asociado,7.321496607815213
2024-03-01,2.075976331189748,LA LIBERTAD,VIRU,9450.171821305841,0.98989898989899,Asociado,7.1788506359009485
2024-03-01,2.075976331189748,LA LIBERTAD,VIRU,12566.322256352974,0.9888888888888889,Asociado,7.418244575294889
2024-03-01,2.075976331189748,LA LIBERTAD,VIRU,9799.804003919922,0.9871428571428571,Asociado,7.142054099104412
2024-03-01,2.075976331189748,LA LIBERTAD,VIRU,12500.0,0.96,Asociado,7.284911241961555
2024-08-01,2.1441309948588154,LA LIBERTAD,VIRU,20000.0,1.0,Asociado,7.909241230720559
2024-04-01,1.740156197098132,LIMA,BARRANCA,11679.53667953668,0.9628099173553719,Homogeneo,6.029717970522954
2024-08-01,2.1441309948588154,LIMA,BARRANCA,6887.052341597796,0.9,Homogeneo,7.480491230720558
2024-06-01,1.9899608293594109,LIMA,BARRANCA,10274.39024390244,0.9940652818991098,Homogeneo,6.9495459884360695
2024-04-01,1.740156197098132,LIMA,BARRANCA,8714.285714285714,0.9836065573770492,Homogeneo,6.197716886658979
2024-06-01,1.9899608293594109,LIMA,BARRANCA,7333.333333333333,0.9545454545454546,Homogeneo,6.662353110097791
2024-06-01,1.9899608293594109,LIMA,BARRANCA,8519.003931847968,0.9230769230769231,Homogeneo,6.970045417790098
2024-05-01,1.7771443824580146,LIMA,CAJATAMBO,6060.60606060606,1.0,Homogeneo,5.7192914342175545
2024-06-01,1.9899608293594109,LIMA,CAJATAMBO,10000.0,1.0,Homogeneo,6.848353110097791
2024-04-01,1.740156197098132,LIMA,CAJATAMBO,10344.827586206897,1.0,Homogeneo,5.625585739117995
2024-04-01,1.740156197098132,LIMA,CAJATAMBO,10000.0,1.0,Homogeneo,5.800585739117996
2024-12-01,2.2456676136363636,LIMA,CAJATAMBO,17500.0,1.0,Homogeneo,7.649824979707792
2024-04-01,1.740156197098132,LIMA,CAAETE,8823.529411764706,0.9666666666666667,Homogeneo,6.018919072451329
2024-05-01,1.7771443824580146,LIMA,CAAETE,16400.0,0.926829268292683,Homogeneo,6.27404753177853
2024-06-01,1.9899608293594109,LIMA,CAAETE,14933.993399339934,0.9613259668508287,Homogeneo,7.117049242694476
2024-03-01,2.075976331189748,LIMA,CAAETE,9250.0,1.0,Homogeneo,7.3975238545741675
2024-03-01,2.075976331189748,LIMA,CAAETE,4800.0,0.8333333333333334,Homogeneo,6.868244575294888
2024-03-01,2.075976331189748,LIMA,CAAETE,7582.938388625593,0.975,Homogeneo,7.066161241961555
2024-04-01,1.740156197098132,LIMA,CAAETE,10000.0,0.8888888888888888,Homogeneo,5.747807961340218
2024-04-01,1.740156197098132,LIMA,CAAETE,3184.3575418994415,1.0,Homogeneo,5.153655914556592
2024-04-01,1.740156197098132,LIMA,CAAETE,14666.666666666666,0.9090909090909091,Homogeneo,6.1164948300270865
2024-03-01,2.075976331189748,LIMA,CAAETE,14237.855946398658,0.9882352941176471,Homogeneo,7.467264183138026
2024-04-01,1.740156197098132,LIMA,HUARAL,3142.8571428571427,0.8805194805194805,Homogeneo,5.441170154702411
2024-09-01,1.8622038077700518,LIMA,HUARAL,5000.0,0.8,Homogeneo,5.870764279137695
2024-07-01,1.9965849428115887,LIMA,HUARAL,8000.0,1.0,Homogeneo,7.073860202210125
2024-08-01,2.1441309948588154,LIMA,HUARAL,13760.566149007274,1.0,Homogeneo,7.757634087863416
2024-06-01,1.9899608293594109,LIMA,HUARAL,15000.0,1.0,Asociado,7.10235311009779
2024-08-01,2.1441309948588154,LIMA,HUARAL,16000.0,1.0,Asociado,7.690491230720559
2024-04-01,1.740156197098132,LIMA,HUAROCHIRI,1280.0,0.9375,Homogeneo,4.650585739117996
2024-04-01,1.740156197098132,LIMA,HUAROCHIRI,5000.0,1.0,Homogeneo,5.892252405784662
2024-05-01,1.7771443824580146,LIMA,HUAROCHIRI,10526.315789473683,1.0,Homogeneo,6.394291434217555
2024-08-01,2.1441309948588154,LIMA,HUAURA,13339.261894175188,0.98,Homogeneo,7.506157897387225
2024-07-01,1.9965849428115887,LIMA,HUAURA,5666.666666666667,1.0,Homogeneo,7.0460170649552225
2024-05-01,1.7771443824580146,LIMA,HUAURA,13461.538461538461,0.8,Homogeneo,6.164291434217555
2024-02-01,1.8263987009158644,LIMA,HUAURA,1607.1428571428573,1.0,Homogeneo,5.837884017323381
2024-04-01,1.740156197098132,LIMA,YAUYOS,1763.5270541082164,0.9545454545454546,Disperso,6.338085739117996
2024-04-01,1.740156197098132,LIMA,YAUYOS,2739.130434782609,1.0,Homogeneo,5.985903199435456
2024-03-01,2.075976331189748,LIMA,YAUYOS,1333.3333333333335,1.0,Homogeneo,5.734911241961555
2024-03-01,2.075976331189748,LIMA,YAUYOS,3508.7719298245615,1.0,Homogeneo,7.5149112419615545
2024-04-01,1.740156197098132,LIMA,YAUYOS,5634.920634920635,0.971830985915493,Homogeneo,6.173473063061658
2024-05-01,1.7771443824580146,LIMA,YAUYOS,7471.264367816091,0.9692307692307692,Homogeneo,6.156599126525247
2024-03-01,2.075976331189748,LIMA,YAUYOS,8080.808080808081,1.0,Homogeneo,6.866161241961555
2024-03-01,2.075976331189748,LIMA,YAUYOS,7090.909090909091,0.6794871794871795,Homogeneo,5.957988165038478
2024-04-01,1.740156197098132,LIMA,YAUYOS,2500.0,0.96,Homogeneo,5.005585739117995
2024-04-01,1.740156197098132,MOQUEGUA,MARISCAL NIETO,17543.85964912281,0.9666666666666667,Homogeneo,6.392252405784662
2024-04-01,1.740156197098132,MOQUEGUA,MARISCAL NIETO,2806.3610851262865,1.0,Homogeneo,5.442252405784663
2024-05-01,1.7771443824580146,MOQUEGUA,MARISCAL NIETO,1800.0,1.0,Homogeneo,5.353180323106444
2024-04-01,1.740156197098132,MOQUEGUA,MARISCAL NIETO,2250.0,1.0,Asociado,5.289474628006884
2024-08-01,2.1441309948588154,MOQUEGUA,MARISCAL NIETO,3400.0,1.0,Disperso,7.187550054249971
2024-11-01,2.3398989898989897,PASCO,PASCO,7700.0,0.7142857142857143,Homogeneo,8.511634199134198
2024-11-01,2.3398989898989897,PASCO,PASCO,2030.7692307692307,0.9166666666666666,Homogeneo,8.607954545454545
2024-04-01,1.740156197098132,PASCO,OXAPAMPA,12857.142857142857,1.0,Homogeneo,6.438919072451329
2024-07-01,1.9965849428115887,No reportado,No reportado,6200.0,1.0,Homogeneo,6.277516116188619
2024-04-01,1.740156197098132,No reportado,No reportado,8125.0,1.0,Homogeneo,6.17943189296415
2024-09-01,1.8622038077700518,No reportado,No reportado,11425.531914893618,0.9757914338919925,Asociado,6.707659064984994
2024-06-01,1.9899608293594109,No reportado,No reportado,6686.170212765957,1.0,Homogeneo,6.324723834043693
2024-05-01,1.7771443824580146,No reportado,No reportado,5714.285714285715,1.0,Homogeneo,6.560341434217555
2024-07-01,1.9965849428115887,No reportado,No reportado,14916.666666666666,1.0,Homogeneo,6.93886951319709
2024-04-01,1.740156197098132,No reportado,No reportado,10000.0,1.0,Homogeneo,5.485585739117996
2024-06-01,1.9899608293594109,No reportado,No reportado,3000.0,1.0,Homogeneo,5.346484092465548
2024-08-01,2.1441309948588154,No reportado,No reportado,4000.0,1.0,Homogeneo,6.823997695347771
2024-06-01,1.9899608293594109,No reportado,No reportado,4600.0,1.0,Homogeneo,6.256918327489095
2024-06-01,1.9899608293594109,No reportado,No reportado,19076.04464053984,1.0,Homogeneo,7.0950061713222805
2024-07-01,1.9965849428115887,No reportado,No reportado,13443.805555555555,1.0,Homogeneo,7.204901195204971
2024-06-01,1.9899608293594109,No reportado,No reportado,2642.857142857143,0.9459459459459459,Homogeneo,7.097488245232926
2024-07-01,1.9965849428115887,No reportado,No reportado,7577.4647887323945,0.9739776951672863,Homogeneo,7.088178665654982
2024-04-01,1.740156197098132,No reportado,No reportado,11983.039390401278,1.0,Homogeneo,5.949216508348765
2024-04-01,1.740156197098132,No reportado,No reportado,11577.136808679545,1.0,Homogeneo,4.869242881975138
2024-05-01,1.7771443824580146,No reportado,No reportado,15000.0,1.0,Homogeneo,5.624291434217555
2024-05-01,1.7771443824580146,No reportado,No reportado,9000.0,1.0,Homogeneo,5.7924965624226825
2024-05-01,1.7771443824580146,No reportado,No reportado,13100.0,1.0,Homogeneo,6.292154029637402
2024-04-01,1.740156197098132,No reportado,No reportado,20521.841102316037,0.99,Homogeneo,6.257300024832281
2024-08-01,2.1441309948588154,No reportado,No reportado,10805.914642688846,1.0,Homogeneo,7.661070217293689
2024-05-01,1.7771443824580146,No reportado,No reportado,10000.0,1.0,Homogeneo,5.736965852822206
2024-06-01,1.9899608293594109,No reportado,No reportado,11700.0,1.0,Homogeneo,6.949532597277278
2024-05-01,1.7771443824580146,No reportado,No reportado,10000.0,1.0,Homogeneo,5.9597459796721
2024-07-01,1.9965849428115887,No reportado,No reportado,12292.817679558011,0.974119382022472,Homogeneo,6.90292387262211
2024-07-01,1.9965849428115887,No reportado,No reportado,8621.408864103318,1.0,Homogeneo,6.8595486872228495
2024-07-01,1.9965849428115887,No reportado,No reportado,12236.22,1.0,Homogeneo,6.693034881972339
2024-06-01,1.9899608293594109,No reportado,No reportado,15600.0,1.0,Homogeneo,7.046968494713175
2024-09-01,1.8622038077700518,No reportado,No reportado,15000.0,1.0,Homogeneo,6.544234454576291
2024-10-01,2.3437083333333333,No reportado,No reportado,3000.0,1.0,Asociado,7.455572916666667
2024-02-01,1.8263987009158644,No reportado,No reportado,5708.963911525028,1.0,Homogeneo,6.74703754279012
2024-03-01,2.075976331189748,No reportado,No reportado,16786.570743405275,1.0,Homogeneo,7.3606255276758406
2024-09-01,1.8622038077700518,No reportado,No reportado,18571.428571428572,0.9884615384615385,Homogeneo,6.598648894522309
2024-02-01,1.8263987009158644,No reportado,No reportado,3949.2531205238383,0.9637305699481865,Homogeneo,5.607544351232419
2024-04-01,1.740156197098132,No reportado,No reportado,8235.294117647058,1.0,Homogeneo,5.597014310546567
2024-07-01,1.9965849428115887,No reportado,No reportado,4822.995169082125,1.0,Homogeneo,7.13541662140427
2024-03-01,2.075976331189748,No reportado,No reportado,10909.09090909091,1.0,Homogeneo,7.076577908628222
2024-08-01,2.1441309948588154,No reportado,No reportado,17738.30769230769,1.0,Homogeneo,7.983048191318655
2024-07-01,1.9965849428115887,No reportado,No reportado,13000.0,1.0,Homogeneo,6.875010843235765
2024-05-01,1.7771443824580146,No reportado,No reportado,20000.0,1.0,Homogeneo,6.340541434217554
2024-09-01,1.8622038077700518,No reportado,No reportado,19384.197916666668,1.0,Homogeneo,6.71655788222827
2024-06-01,1.9899608293594109,No reportado,No reportado,23626.060403246043,0.9999890227522934,Homogeneo,7.419801520869705
2024-07-01,1.9965849428115887,No reportado,No reportado,9874.622923908844,1.0,Homogeneo,6.9051412020159
2024-08-01,2.1441309948588154,No reportado,No reportado,15917.435897435898,1.0,Homogeneo,7.644945841586458
2024-07-01,1.9965849428115887,No reportado,No reportado,20000.0,1.0,Homogeneo,7.080193535543458
2024-07-01,1.9965849428115887,No reportado,No reportado,13386.143572621037,1.0,Homogeneo,6.943069469344887
2024-06-01,1.9899608293594109,No reportado,No reportado,21879.68011632134,1.0,Homogeneo,7.167100405282194
2024-08-01,2.1441309948588154,No reportado,No reportado,15923.566878980891,1.0,Homogeneo,7.540621230720559
2024-08-01,2.1441309948588154,No reportado,No reportado,15000.0,1.0,Homogeneo,7.6781723901408485
2024-08-01,2.1441309948588154,No reportado,No reportado,13000.0,1.0,Homogeneo,7.55452969225902
2024-07-01,1.9965849428115887,No reportado,No reportado,19087.603305785124,1.0,Homogeneo,7.074024588539648
2024-06-01,1.9899608293594109,No reportado,No reportado,20000.0,1.0,Homogeneo,7.117250837370518
2024-06-01,1.9899608293594109,No reportado,No reportado,18000.0,1.0,Homogeneo,7.026772863184211
2024-07-01,1.9965849428115887,No reportado,No reportado,4761.857142857143,1.0,Homogeneo,7.3371920355284574
2024-07-01,1.9965849428115887,No reportado,No reportado,17427.520926674682,1.0,Homogeneo,7.356559608033744
2024-07-01,1.9965849428115887,No reportado,No reportado,20472.172504900707,1.0,Homogeneo,7.101181878590919
2024-07-01,1.9965849428115887,No reportado,No reportado,7527.777777777777,0.996309963099631,Homogeneo,6.708481358421687
2024-09-01,1.8622038077700518,No reportado,No reportado,22953.32170880558,1.0,Homogeneo,6.710109937625068
2024-07-01,1.9965849428115887,No reportado,No reportado,29211.362126245847,1.0,Homogeneo,7.238802650157002
2024-06-01,1.9899608293594109,No reportado,No reportado,27812.080536912752,1.0,Homogeneo,7.245171642916324
2024-08-01,2.1441309948588154,No reportado,No reportado,13514.285714285714,1.0,Homogeneo,7.829074740234301
2024-06-01,1.9899608293594109,No reportado,No reportado,19412.971969973853,1.0,Homogeneo,7.088977440293301
2024-06-01,1.9899608293594109,No reportado,No reportado,14532.710280373833,1.0,Homogeneo,7.157208415564028
2024-08-01,2.1441309948588154,No reportado,No reportado,18786.93242705367,1.0,Homogeneo,7.690643284175578
2024-05-01,1.7771443824580146,No reportado,No reportado,2942.3076923076924,1.0,Homogeneo,5.204984244675071
2024-08-01,2.1441309948588154,No reportado,No reportado,14457.831325301204,1.0,Homogeneo,6.334020397387225
2024-07-01,1.9965849428115887,No reportado,No reportado,9333.237119353442,1.0,Homogeneo,6.616619853774477
2024-05-01,1.7771443824580146,No reportado,No reportado,17540.04978033176,1.0,Homogeneo,6.625815243741364
2024-04-01,1.740156197098132,No reportado,No reportado,8800.0,1.0,Homogeneo,5.766494830027087
2024-03-01,2.075976331189748,No reportado,No reportado,3750.0,0.9866666666666667,Homogeneo,6.884911241961555
2024-08-01,2.1441309948588154,No reportado,No reportado,7785.200034019391,1.0,Homogeneo,7.712759853515311
2024-07-01,1.9965849428115887,No reportado,No reportado,9433.962264150943,0.45,Homogeneo,6.844124535543458
2024-07-01,1.9965849428115887,No reportado,No reportado,12000.0,1.0,Homogeneo,7.07622534743834
2024-06-01,1.9899608293594109,No reportado,No reportado,6875.29397381277,0.9135578359821682,Homogeneo,6.604970331846639
2024-10-01,2.3437083333333333,No reportado,No reportado,23000.0,1.0,Homogeneo,8.530210597826088
2024-07-01,1.9965849428115887,No reportado,No reportado,9696.538133542304,1.0,Homogeneo,7.178675529482026
2024-10-01,2.3437083333333333,No reportado,No reportado,12055.045871559632,1.0,Homogeneo,8.159655108447488
2024-07-01,1.9965849428115887,No reportado,No reportado,9500.0,1.0,Homogeneo,6.801809553850094
2024-05-01,1.7771443824580146,No reportado,No reportado,22635.0,0.9767477009289294,Homogeneo,6.381674155434115
2024-07-01,1.9965849428115887,No reportado,No reportado,19861.224408507926,0.9398358601937806,Homogeneo,7.1160888878436035
2024-08-01,2.1441309948588154,No reportado,No reportado,15977.961432506887,0.9655172413793104,Homogeneo,7.623364851410214
2024-06-01,1.9899608293594109,No reportado,No reportado,8088.235294117647,0.9272727272727272,Homogeneo,6.640171291915973
2024-07-01,1.9965849428115887,No reportado,No reportado,3303.703703703704,1.0,Homogeneo,5.547924477247494
2024-05-01,1.7771443824580146,No reportado,No reportado,8001.175778953557,1.0,Homogeneo,5.934885115334381
2024-06-01,1.9899608293594109,No reportado,No reportado,8000.0,1.0,Homogeneo,6.518803110097791
2024-07-01,1.9965849428115887,No reportado,No reportado,5197.758695968564,1.0,Homogeneo,6.620858953393141
2024-06-01,1.9899608293594109,No reportado,No reportado,9653.528571428571,0.7040312424620457,Homogeneo,6.772745905034357
2024-08-01,2.1441309948588154,No reportado,No reportado,15855.825575698187,1.0,Homogeneo,7.690333606315938
2024-07-01,1.9965849428115887,No reportado,No reportado,7405.236641221374,0.9997567225998519,Homogeneo,7.130115503286524
2024-08-01,2.1441309948588154,No reportado,No reportado,7496.909765142151,1.0,Homogeneo,7.158314808626576
2024-07-01,1.9965849428115887,No reportado,No reportado,19164.619164619166,1.0,Homogeneo,7.062452509902433
2024-06-01,1.9899608293594109,No reportado,No reportado,10328.638497652582,1.0,Homogeneo,6.730026291915973
2024-06-01,1.9899608293594109,No reportado,No reportado,15500.0,0.8711886875828546,Homogeneo,7.100248381860937
2024-07-01,1.9965849428115887,No reportado,No reportado,16000.0,1.0,Homogeneo,7.015537285543458
2024-06-01,1.9899608293594109,No reportado,No reportado,15844.444444444445,0.9256661991584852,Homogeneo,7.035152899719109
2024-08-01,2.1441309948588154,No reportado,No reportado,7279.066457947915,1.0,Homogeneo,6.95737409158729
2024-04-01,1.740156197098132,No reportado,No reportado,3227.777777777778,0.9466437177280551,Homogeneo,4.20198849299063
2024-05-01,1.7771443824580146,No reportado,No reportado,18176.376543209877,1.0,Homogeneo,6.194764952788838
2024-06-01,1.9899608293594109,No reportado,No reportado,12283.076923076924,0.7402304609218436,Homogeneo,6.891815910698993
2024-06-01,1.9899608293594109,No reportado,No reportado,8501.176470588236,0.9984777193468032,Homogeneo,6.050783777133495
2024-04-01,1.740156197098132,No reportado,No reportado,3300.0,0.9259259259259259,Homogeneo,4.79999651352877
2024-05-01,1.7771443824580146,No reportado,No reportado,17261.039098436064,1.0,Homogeneo,6.327539083502645
2024-05-01,1.7771443824580146,No reportado,No reportado,9523.809523809523,1.0,Homogeneo,5.958736434217554
2024-05-01,1.7771443824580146,No reportado,No reportado,3787.878787878788,1.0,Homogeneo,5.4732057199318405
2024-07-01,1.9965849428115887,No reportado,No reportado,3762.501068710992,0.951454555439077,Homogeneo,5.875439393822053
2024-06-01,1.9899608293594109,No reportado,No reportado,5763.043238473417,1.0,Homogeneo,6.063409909378437
2024-05-01,1.7771443824580146,No reportado,No reportado,4273.507936507936,1.0,Homogeneo,5.039292827073504
2024-08-01,2.1441309948588154,No reportado,No reportado,6000.0,0.5,Homogeneo,6.7904912307205585
2024-06-01,1.9899608293594109,No reportado,No reportado,11137.234484843904,1.0,Homogeneo,6.85822193170251
2024-06-01,1.9899608293594109,No reportado,No reportado,8553.33090909091,1.0,Homogeneo,6.749101154240933
2024-08-01,2.1441309948588154,No reportado,No reportado,6535.251461988304,0.9863224903537092,Homogeneo,7.009086201047924
2024-07-01,1.9965849428115887,No reportado,No reportado,7142.813357223445,1.0,Homogeneo,6.812084072279113
2024-07-01,1.9965849428115887,No reportado,No reportado,6468.025878136201,1.0,Homogeneo,6.3393093212943326
2024-04-01,1.740156197098132,No reportado,No reportado,17000.0,1.0,Homogeneo,6.290291621470937
2024-07-01,1.9965849428115887,No reportado,No reportado,6183.745583038869,0.9428571428571428,Homogeneo,6.630107821257743
2024-04-01,1.740156197098132,No reportado,No reportado,18000.0,1.0,Homogeneo,6.025585739117996
2024-08-01,2.1441309948588154,No reportado,No reportado,12068.965517241379,1.0,Homogeneo,7.687634087863415
2024-06-01,1.9899608293594109,No reportado,No reportado,5743.509047993705,1.0,Homogeneo,6.431449000508749
2024-03-01,2.075976331189748,No reportado,No reportado,2483.683624420293,0.9993842050001419,Homogeneo,4.708248453573689
2024-07-01,1.9965849428115887,No reportado,No reportado,13990.165734265734,0.9981584466651074,Homogeneo,6.996397228427226
2024-04-01,1.740156197098132,No reportado,No reportado,4540.295119182747,1.0,Homogeneo,5.121510739117996
2024-08-01,2.1441309948588154,No reportado,No reportado,19079.401876209533,1.0,Homogeneo,7.721674870225678
